adverse_event_name	preferred_name	dsstox_substance_id	toxicity_label
aspartate_aminotransferase_increased	chlorpheniramine	DTXSID0022804	0
aspartate_aminotransferase_increased	chromium	DTXSID3031022	0
aspartate_aminotransferase_increased	ciclopirox	DTXSID9048564	0
aspartate_aminotransferase_increased	citalopram	DTXSID8022826	0
aspartate_aminotransferase_increased	clarithromycin	DTXSID3022829	0
aspartate_aminotransferase_increased	clemastine	DTXSID2022832	0
aspartate_aminotransferase_increased	clidinium	DTXSID6045379	0
aspartate_aminotransferase_increased	clindamycin	DTXSID2022836	0
aspartate_aminotransferase_increased	clobutinol	DTXSID2022838	0
aspartate_aminotransferase_increased	clodronic acid	DTXSID8046959	0
aspartate_aminotransferase_increased	cloxacillin	DTXSID5022853	0
aspartate_aminotransferase_increased	cocaine	DTXSID2038443	0
aspartate_aminotransferase_increased	coenzyme a	DTXSID9048302	0
aspartate_aminotransferase_increased	cromolyn	DTXSID4022860	0
aspartate_aminotransferase_increased	cyclizine	DTXSID4022864	0
aspartate_aminotransferase_increased	cyclobenzaprine	DTXSID0046933	0
aspartate_aminotransferase_increased	dabigatran	DTXSID50175419	0
aspartate_aminotransferase_increased	dabrafenib	DTXSID20152499	0
aspartate_aminotransferase_increased	darifenacin	DTXSID2048290	0
aspartate_aminotransferase_increased	demeclocycline	DTXSID1022893	0
aspartate_aminotransferase_increased	desipramine	DTXSID6022896	0
aspartate_aminotransferase_increased	dexbrompheniramine	DTXSID8022905	0
aspartate_aminotransferase_increased	dexchlorpheniramine	DTXSID50180225	0
aspartate_aminotransferase_increased	dextroamphetamine	DTXSID8022907	0
aspartate_aminotransferase_increased	dichloralphenazone	DTXSID2022919	0
aspartate_aminotransferase_increased	dicloxacillin	DTXSID1022924	0
aspartate_aminotransferase_increased	dimethindene	DTXSID9022942	0
aspartate_aminotransferase_increased	dolasetron	DTXSID4048276	0
aspartate_aminotransferase_increased	donepezil	DTXSID8048317	0
aspartate_aminotransferase_increased	dorzolamide	DTXSID7022960	0
aspartate_aminotransferase_increased	doxazosin	DTXSID7022964	0
aspartate_aminotransferase_increased	doxepin	DTXSID7022966	0
aspartate_aminotransferase_increased	doxylamine	DTXSID1022970	0
aspartate_aminotransferase_increased	econazole	DTXSID2029872	0
aspartate_aminotransferase_increased	eflornithine	DTXSID3020467	0
aspartate_aminotransferase_increased	ephedrine	DTXSID0022985	0
aspartate_aminotransferase_increased	epirubicin	DTXSID0022987	0
aspartate_aminotransferase_increased	eprazinone	DTXSID1048336	0
aspartate_aminotransferase_increased	eprosartan	DTXSID0022989	0
aspartate_aminotransferase_increased	ergotamine	DTXSID9043774	0
aspartate_aminotransferase_increased	ertapenem	DTXSID50165456	0
aspartate_aminotransferase_increased	esmolol	DTXSID4022995	0
aspartate_aminotransferase_increased	etilefrine	DTXSID1023029	0
aspartate_aminotransferase_increased	etravirine	DTXSID30181412	0
aspartate_aminotransferase_increased	fenoterol	DTXSID4023046	0
aspartate_aminotransferase_increased	fenoxazoline	DTXSID30197533	0
aspartate_aminotransferase_increased	fenspiride	DTXSID4023048	0
aspartate_aminotransferase_increased	ferrous gluconate	DTXSID4040478	0
aspartate_aminotransferase_increased	floxacillin	DTXSID8023056	0
aspartate_aminotransferase_increased	flupenthixol	DTXSID3058749	0
aspartate_aminotransferase_increased	fondaparinux	DTXSID10146903	0
aspartate_aminotransferase_increased	fosamprenavir	DTXSID2048296	0
aspartate_aminotransferase_increased	foscarnet	DTXSID0048478	0
aspartate_aminotransferase_increased	fosfomycin	DTXSID4048480	0
aspartate_aminotransferase_increased	fosinopril	DTXSID1023079	0
aspartate_aminotransferase_increased	frovatriptan	DTXSID0023080	0
aspartate_aminotransferase_increased	gemifloxacin	DTXSID3048495	0
aspartate_aminotransferase_increased	glucosamine	DTXSID4023098	0
aspartate_aminotransferase_increased	glycopyrrolate	DTXSID2048165	0
aspartate_aminotransferase_increased	gold	DTXSID3064697	0
aspartate_aminotransferase_increased	guanfacine	DTXSID9046944	0
aspartate_aminotransferase_increased	halobetasol	DTXSID60243759	0
aspartate_aminotransferase_increased	heptaminol	DTXSID4048484	0
aspartate_aminotransferase_increased	histrelin	DTXSID50227543	0
aspartate_aminotransferase_increased	hydralazine	DTXSID4023129	0
aspartate_aminotransferase_increased	hydrochloric acid	DTXSID2020711	0
aspartate_aminotransferase_increased	hydrocodone	DTXSID8023131	0
aspartate_aminotransferase_increased	hydromorphone	DTXSID8023133	0
aspartate_aminotransferase_increased	hydroxychloroquine	DTXSID8023135	0
aspartate_aminotransferase_increased	idarubicin	DTXSID7023142	0
aspartate_aminotransferase_increased	imidapril	DTXSID2048242	0
aspartate_aminotransferase_increased	indacaterol	DTXSID90185198	0
aspartate_aminotransferase_increased	irinotecan	DTXSID1041051	0
aspartate_aminotransferase_increased	isoetharine	DTXSID9048560	0
aspartate_aminotransferase_increased	ivacaftor	DTXSID00236281	0
aspartate_aminotransferase_increased	ketorolac	DTXSID8023189	0
aspartate_aminotransferase_increased	labetalol	DTXSID2023191	0
aspartate_aminotransferase_increased	lercanidipine	DTXSID2048327	0
aspartate_aminotransferase_increased	levalbuterol	DTXSID80187964	0
aspartate_aminotransferase_increased	levamisole	DTXSID4023206	0
aspartate_aminotransferase_increased	levobunolol	DTXSID1043833	0
aspartate_aminotransferase_increased	levocabastine	DTXSID1048548	0
aspartate_aminotransferase_increased	levocarnitine	DTXSID4023208	0
aspartate_aminotransferase_increased	levocetirizine	DTXSID60156294	0
aspartate_aminotransferase_increased	lincomycin	DTXSID3023215	0
aspartate_aminotransferase_increased	lithium	DTXSID5036761	0
aspartate_aminotransferase_increased	lofepramine	DTXSID2023220	0
aspartate_aminotransferase_increased	loracarbef	DTXSID7023223	0
aspartate_aminotransferase_increased	macitentan	DTXSID50196063	0
aspartate_aminotransferase_increased	magaldrate	DTXSID00157184	0
aspartate_aminotransferase_increased	magnesium hydroxide	DTXSID4049662	0
aspartate_aminotransferase_increased	magnesium sulfate	DTXSID6042105	0
aspartate_aminotransferase_increased	magnesium trisilicate	DTXSID0052885	0
aspartate_aminotransferase_increased	maltose	DTXSID1023233	0
aspartate_aminotransferase_increased	manidipine	DTXSID2043745	0
aspartate_aminotransferase_increased	maraviroc	DTXSID8048949	0
aspartate_aminotransferase_increased	mebeverine	DTXSID6023238	0
aspartate_aminotransferase_increased	mefloquine	DTXSID4037168	0
aspartate_aminotransferase_increased	mepenzolate	DTXSID2046969	0
aspartate_aminotransferase_increased	meperidine	DTXSID9023253	0
aspartate_aminotransferase_increased	mepivacaine	DTXSID9023259	0
aspartate_aminotransferase_increased	mesna	DTXSID8023264	0
aspartate_aminotransferase_increased	methamphetamine	DTXSID8037128	0
aspartate_aminotransferase_increased	methenolone	DTXSID10165179	0
aspartate_aminotransferase_increased	metopimazine	DTXSID80161224	0
aspartate_aminotransferase_increased	midodrine	DTXSID0023321	0
aspartate_aminotransferase_increased	milnacipran	DTXSID3048287	0
aspartate_aminotransferase_increased	mitoxantrone	DTXSID4046947	0
aspartate_aminotransferase_increased	moexipril	DTXSID9023330	0
aspartate_aminotransferase_increased	montelukast	DTXSID9023334	0
aspartate_aminotransferase_increased	nabilone	DTXSID8023341	0
aspartate_aminotransferase_increased	nafcillin	DTXSID8023343	0
aspartate_aminotransferase_increased	nafronyl	DTXSID3023344	0
aspartate_aminotransferase_increased	naratriptan	DTXSID7023354	0
aspartate_aminotransferase_increased	nebivolol	DTXSID9040556	0
aspartate_aminotransferase_increased	nelfinavir	DTXSID5035080	0
aspartate_aminotransferase_increased	neostigmine	DTXSID1023360	0
aspartate_aminotransferase_increased	netilmicin	DTXSID1048542	0
aspartate_aminotransferase_increased	nitric oxide	DTXSID1020938	0
aspartate_aminotransferase_increased	nitrogen	DTXSID4036304	0
aspartate_aminotransferase_increased	nitrous oxide	DTXSID8021066	0
aspartate_aminotransferase_increased	nortriptyline	DTXSID9023384	0
aspartate_aminotransferase_increased	olmesartan	DTXSID2040571	0
aspartate_aminotransferase_increased	olopatadine	DTXSID3023390	0
aspartate_aminotransferase_increased	olsalazine	DTXSID8023391	0
aspartate_aminotransferase_increased	orphenadrine	DTXSID3023396	0
aspartate_aminotransferase_increased	oseltamivir	DTXSID9044291	0
aspartate_aminotransferase_increased	oxycodone	DTXSID5023407	0
aspartate_aminotransferase_increased	oxytocin	DTXSID8048361	0
aspartate_aminotransferase_increased	palonosetron	DTXSID5048342	0
aspartate_aminotransferase_increased	pantothenic acid	DTXSID9023417	0
aspartate_aminotransferase_increased	papaverine	DTXSID4023418	0
aspartate_aminotransferase_increased	parecoxib	DTXSID1044229	0
aspartate_aminotransferase_increased	paromomycin	DTXSID8023424	0
aspartate_aminotransferase_increased	pefloxacin	DTXSID3048493	0
aspartate_aminotransferase_increased	pemetrexed	DTXSID2048329	0
aspartate_aminotransferase_increased	penbutolol	DTXSID8023428	0
aspartate_aminotransferase_increased	penicillin g	DTXSID5046934	0
aspartate_aminotransferase_increased	penicillin v	DTXSID3023429	0
aspartate_aminotransferase_increased	pentosan polysulfate	DTXSID10190764	0
aspartate_aminotransferase_increased	phenazopyridine	DTXSID1023445	0
aspartate_aminotransferase_increased	phenelzine	DTXSID2041094	0
aspartate_aminotransferase_increased	pheniramine	DTXSID0023454	0
aspartate_aminotransferase_increased	phentermine	DTXSID9023461	0
aspartate_aminotransferase_increased	pholcodine	DTXSID70198923	0
aspartate_aminotransferase_increased	pioglitazone	DTXSID3037129	0
aspartate_aminotransferase_increased	pipamperone	DTXSID8048369	0
aspartate_aminotransferase_increased	pirbuterol	DTXSID0046937	0
aspartate_aminotransferase_increased	pirenoxine	DTXSID6048335	0
aspartate_aminotransferase_increased	potassium	DTXSID9049748	0
aspartate_aminotransferase_increased	pravastatin	DTXSID6023498	0
aspartate_aminotransferase_increased	prilocaine	DTXSID7031955	0
aspartate_aminotransferase_increased	primaquine	DTXSID8023509	0
aspartate_aminotransferase_increased	procaine	DTXSID7045021	0
aspartate_aminotransferase_increased	procyclidine	DTXSID2023515	0
aspartate_aminotransferase_increased	promazine	DTXSID2023517	0
aspartate_aminotransferase_increased	propiomazine	DTXSID1023520	0
aspartate_aminotransferase_increased	propoxyphene	DTXSID1023524	0
aspartate_aminotransferase_increased	propranolol	DTXSID6023525	0
aspartate_aminotransferase_increased	prothipendyl	DTXSID50184389	0
aspartate_aminotransferase_increased	pseudoephedrine	DTXSID0023537	0
aspartate_aminotransferase_increased	pyridostigmine	DTXSID20165786	0
aspartate_aminotransferase_increased	quinapril	DTXSID4023547	0
aspartate_aminotransferase_increased	quinidine	DTXSID4023549	0
aspartate_aminotransferase_increased	quinine	DTXSID0044280	0
aspartate_aminotransferase_increased	rasagiline	DTXSID3041112	0
aspartate_aminotransferase_increased	remifentanil	DTXSID00157826	0
aspartate_aminotransferase_increased	rilpivirine	DTXSID10198189	0
aspartate_aminotransferase_increased	ritodrine	DTXSID7048534	0
aspartate_aminotransferase_increased	roflumilast	DTXSID8044123	0
aspartate_aminotransferase_increased	ropivacaine	DTXSID4040187	0
aspartate_aminotransferase_increased	rosuvastatin	DTXSID8048492	0
aspartate_aminotransferase_increased	ruxolitinib	DTXSID10240930	0
aspartate_aminotransferase_increased	saquinavir	DTXSID6044012	0
aspartate_aminotransferase_increased	scopolamine	DTXSID6023573	0
aspartate_aminotransferase_increased	selegiline	DTXSID6023575	0
aspartate_aminotransferase_increased	serotonin	DTXSID8075330	0
aspartate_aminotransferase_increased	sertraline	DTXSID6023577	0
aspartate_aminotransferase_increased	sibutramine	DTXSID1023578	0
aspartate_aminotransferase_increased	sildenafil	DTXSID6023579	0
aspartate_aminotransferase_increased	silodosin	DTXSID40167045	0
aspartate_aminotransferase_increased	sodium bicarbonate	DTXSID9021269	0
aspartate_aminotransferase_increased	sodium ferric gluconate complex	DTXSID80187686	0
aspartate_aminotransferase_increased	sodium fluoride	DTXSID2020630	0
aspartate_aminotransferase_increased	sodium selenate	DTXSID5032076	0
aspartate_aminotransferase_increased	succinylcholine	DTXSID7048455	0
aspartate_aminotransferase_increased	sufentanil	DTXSID6023604	0
aspartate_aminotransferase_increased	sulconazole	DTXSID8044129	0
aspartate_aminotransferase_increased	sultopride	DTXSID9023627	0
aspartate_aminotransferase_increased	tamsulosin	DTXSID3023631	0
aspartate_aminotransferase_increased	tenofovir	DTXSID9040132	0
aspartate_aminotransferase_increased	tenofovir disoproxil	DTXSID5052757	0
aspartate_aminotransferase_increased	terbutaline	DTXSID7021310	0
aspartate_aminotransferase_increased	tetracaine	DTXSID1043883	0
aspartate_aminotransferase_increased	tetrahydrozoline	DTXSID1047861	0
aspartate_aminotransferase_increased	thiamine	DTXSID2023648	0
aspartate_aminotransferase_increased	thiamylal	DTXSID3048441	0
aspartate_aminotransferase_increased	thiethylperazine	DTXSID1023651	0
aspartate_aminotransferase_increased	thiopental	DTXSID1023653	0
aspartate_aminotransferase_increased	tiagabine	DTXSID5023663	0
aspartate_aminotransferase_increased	tianeptine	DTXSID7048295	0
aspartate_aminotransferase_increased	ticarcillin	DTXSID0023668	0
aspartate_aminotransferase_increased	tilidine	DTXSID9023671	0
aspartate_aminotransferase_increased	tolmetin	DTXSID2043951	0
aspartate_aminotransferase_increased	tranylcypromine	DTXSID2023694	0
aspartate_aminotransferase_increased	trazodone	DTXSID5045043	0
aspartate_aminotransferase_increased	trihexyphenidyl	DTXSID4023705	0
aspartate_aminotransferase_increased	trimebutine	DTXSID4023707	0
aspartate_aminotransferase_increased	trimeprazine	DTXSID9023708	0
aspartate_aminotransferase_increased	trimetazidine	DTXSID2048531	0
aspartate_aminotransferase_increased	triptorelin	DTXSID2048375	0
aspartate_aminotransferase_increased	trospium	DTXSID6048337	0
aspartate_aminotransferase_increased	trovafloxacin	DTXSID0041145	0
aspartate_aminotransferase_increased	tulobuterol	DTXSID7048457	0
aspartate_aminotransferase_increased	valacyclovir	DTXSID1023732	0
aspartate_aminotransferase_increased	vemurafenib	DTXSID50238710	0
aspartate_aminotransferase_increased	viloxazine	DTXSID6057900	0
aspartate_aminotransferase_increased	vinblastine	DTXSID8021430	0
aspartate_aminotransferase_increased	vindesine	DTXSID6023739	0
aspartate_aminotransferase_increased	zinc oxide	DTXSID7035016	0
aspartate_aminotransferase_increased	zinc sulfate	DTXSID2040315	0
aspartate_aminotransferase_increased	zofenopril	DTXSID0046640	0
alanine_aminotransferase_increased	acamprosate	DTXSID3044259	1
alanine_aminotransferase_increased	ambenonium	DTXSID5048396	1
alanine_aminotransferase_increased	ambroxol	DTXSID8022583	1
alanine_aminotransferase_increased	amlodipine	DTXSID7022596	1
alanine_aminotransferase_increased	arbekacin	DTXSID8048319	1
alanine_aminotransferase_increased	arginine	DTXSID8022618	1
alanine_aminotransferase_increased	atomoxetine	DTXSID9044297	1
alanine_aminotransferase_increased	bicalutamide	DTXSID2022678	1
alanine_aminotransferase_increased	biperiden	DTXSID6022680	1
alanine_aminotransferase_increased	bisoprolol	DTXSID6022682	1
alanine_aminotransferase_increased	bromazepam	DTXSID40171081	1
alanine_aminotransferase_increased	bromhexine	DTXSID6022686	1
alanine_aminotransferase_increased	buflomedil	DTXSID5022697	1
alanine_aminotransferase_increased	bunazosin	DTXSID7022700	1
alanine_aminotransferase_increased	carbazochrome	DTXSID3048310	1
alanine_aminotransferase_increased	cefdinir	DTXSID8046084	1
alanine_aminotransferase_increased	cefmetazole	DTXSID7022756	1
alanine_aminotransferase_increased	cefoperazone	DTXSID2022759	1
alanine_aminotransferase_increased	cefotaxime	DTXSID6022761	1
alanine_aminotransferase_increased	cefotiam	DTXSID6022763	1
alanine_aminotransferase_increased	cefpirome	DTXSID2048244	1
alanine_aminotransferase_increased	ceftazidime	DTXSID5022770	1
alanine_aminotransferase_increased	ceftriaxone	DTXSID0022773	1
alanine_aminotransferase_increased	cifenline	DTXSID9022819	1
alanine_aminotransferase_increased	cilastatin	DTXSID8048238	1
alanine_aminotransferase_increased	ciprofloxacin	DTXSID8022824	1
alanine_aminotransferase_increased	citicoline	DTXSID9048431	1
alanine_aminotransferase_increased	clarithromycin	DTXSID3022829	1
alanine_aminotransferase_increased	clidinium	DTXSID6045379	1
alanine_aminotransferase_increased	clotiazepam	DTXSID0022852	1
alanine_aminotransferase_increased	cobicistat	DTXSID00143269	1
alanine_aminotransferase_increased	creatine	DTXSID1040451	1
alanine_aminotransferase_increased	cyclizine	DTXSID4022864	1
alanine_aminotransferase_increased	dabrafenib	DTXSID20152499	1
alanine_aminotransferase_increased	deferoxamine	DTXSID7022887	1
alanine_aminotransferase_increased	dextromethorphan	DTXSID3022908	1
alanine_aminotransferase_increased	diclofenac	DTXSID6022923	1
alanine_aminotransferase_increased	distigmine	DTXSID00169484	1
alanine_aminotransferase_increased	duloxetine	DTXSID6048385	1
alanine_aminotransferase_increased	econazole	DTXSID2029872	1
alanine_aminotransferase_increased	epinastine	DTXSID2048371	1
alanine_aminotransferase_increased	epoprostenol	DTXSID5022988	1
alanine_aminotransferase_increased	ethambutol	DTXSID8023006	1
alanine_aminotransferase_increased	ferrous fumarate	DTXSID7047148	1
alanine_aminotransferase_increased	fingolimod	DTXSID40167363	1
alanine_aminotransferase_increased	flavoxate	DTXSID3023053	1
alanine_aminotransferase_increased	flunitrazepam	DTXSID7023065	1
alanine_aminotransferase_increased	flupenthixol	DTXSID3058749	1
alanine_aminotransferase_increased	flupirtine	DTXSID4048436	1
alanine_aminotransferase_increased	fominoben	DTXSID1023075	1
alanine_aminotransferase_increased	fosfomycin	DTXSID4048480	1
alanine_aminotransferase_increased	gemcitabine	DTXSID3040487	1
alanine_aminotransferase_increased	goserelin	DTXSID7048297	1
alanine_aminotransferase_increased	granisetron	DTXSID0023111	1
